name,SMILES,molecular_formula,MW,InChIKey,PubChem_CID,cho_class,xtb_risk
"4-cyclopropyl-2-(3,4,4-trifluorobut-3-enylsulfinyl)-1,3-thiazole-5-carbaldehyde",C1CC1C2=C(SC(=N2)S(=O)CCC(=C(F)F)F)C=O,C11H10F3NO2S2,309.3,MGSVJEATAZPEAY-UHFFFAOYSA-N,155226698,aromatic_hetero,
"5-(6-methylimidazo[4,5-g][1,3]benzothiazol-2-yl)thiophene-2-carbaldehyde",CN1C=NC2=C1C=CC3=C2SC(=N3)C4=CC=C(S4)C=O,C14H9N3OS2,299.4,FXTQSOWEBABSLZ-UHFFFAOYSA-N,129770099,aromatic_hetero,
N-(2-azabicyclo[2.2.1]heptan-6-yl)-2-formyl-1-benzofuran-5-carboxamide,C1C2CC(C1NC2)NC(=O)C3=CC4=C(C=C3)OC(=C4)C=O,C16H16N2O3,284.31,CDDRPVYLYAITCC-UHFFFAOYSA-N,10192987,aromatic_hetero,
"5-(4-octyl-5,6,7,8-tetrahydro-4H-carbazole-1-carbonyl)furan-2-carbaldehyde",CCCCCCCCC1C=CC(=C2C1=C3CCCCC3=N2)C(=O)C4=CC=C(O4)C=O,C26H31NO3,405.5,LKEQBJRZKHHGQA-UHFFFAOYSA-N,19384475,aromatic_hetero,
"2-(3,8-diazabicyclo[3.2.1]octan-3-yl)-3-[(Z)-[(8-ethynyl-7-fluoro-3-hydroxynaphthalen-1-yl)-methylhydrazinylidene]methyl]-6-methoxypyridine-4-carbaldehyde",CN(C1=C2C(=CC(=C1)O)C=CC(=C2C#C)F)/N=C\C3=C(N=C(C=C3C=O)OC)N4CC5CCC(C4)N5,C27H26FN5O3,487.5,JIUYWRPIAPMLHE-ULPWCQAASA-N,167241554,aromatic_hetero,
"1-(2,2-difluoro-3-hydroxypropyl)-5-(3-methylbutyl)triazole-4-carbaldehyde",CC(C)CCC1=C(N=NN1CC(CO)(F)F)C=O,C11H17F2N3O2,261.27,ZSXUNEXJSBTRFI-UHFFFAOYSA-N,165595101,aromatic_hetero,
"[2-[6-(difluoromethyl)-2-pyridinyl]-5-formyl-4-phenoxypyrrolo[2,3-d]pyrimidin-7-yl] thiohypofluorite",C1=CC=C(C=C1)OC2=NC(=NC3=C2C(=CN3SF)C=O)C4=NC(=CC=C4)C(F)F,C19H11F3N4O2S,416.4,JHFCFPYOYKASET-UHFFFAOYSA-N,145240441,aromatic_hetero,
"3-[(1Z,3E)-1-amino-3-(4-fluorocyclohexa-1,3-dien-1-yl)sulfanylhexa-1,3,5-trien-2-yl]-1H-pyrazole-5-carbaldehyde",C=C/C=C(\C(=C/N)\C1=NNC(=C1)C=O)/SC2=CC=C(CC2)F,C16H16FN3OS,317.4,KNGHRTQYQPJTIR-JKVMRVBESA-N,169681928,aromatic_hetero,
[[5-carbamoyl-3-formyl-7-(3-methylsulfonylpropoxy)-1-benzothiophen-2-yl]-difluoromethyl]phosphonic acid,CS(=O)(=O)CCCOC1=CC(=CC2=C1SC(=C2C=O)C(F)(F)P(=O)(O)O)C(=O)N,C15H16F2NO8PS2,471.4,ONVVWOIQXNPXIE-UHFFFAOYSA-N,169717630,aromatic_hetero,phosphorus
"3-[(2Z,4E)-1-chloro-3-ethylocta-2,4,7-trien-4-yl]-5-[1-[(2E,5Z)-8-fluoroocta-2,5-dien-2-yl]-5-methylpyrazol-4-yl]-1,2-oxazole-4-carbaldehyde",CC/C(=C/CCl)/C(=C\CC=C)/C1=NOC(=C1C=O)C2=C(N(N=C2)/C(=C/C/C=C\CCF)/C)C,C26H31ClFN3O2,472.0,PXHNPQBYUFRCFS-LEOYJEJDSA-N,173722133,aromatic_hetero,
"N-[(2,5-difluorocyclohepta-1,4,6-trien-1-yl)methyl]-1-[[3-[ethyl(methyl)amino]oxolan-3-yl]-methylamino]-6-formyl-5-hydroxy-4-oxopyridine-3-carboxamide",CCN(C)C1(CCOC1)N(C)N2C=C(C(=O)C(=C2C=O)O)C(=O)NCC3=C(CC=C(C=C3)F)F,C23H28F2N4O5,478.5,AHQGTDCBQGIRGI-UHFFFAOYSA-N,167067782,aromatic_hetero,
"4-[tert-butyl(dimethyl)silyl]oxy-8-(3,4-dimethoxyphenyl)-2-formyl-7-oxo-4a,5,7a,8-tetrahydrofuro[3,4-f][1]benzofuran-4-carbonitrile",CC(C)(C)[Si](C)(C)OC1(C2COC(=O)C2C(C3=C1C=C(O3)C=O)C4=CC(=C(C=C4)OC)OC)C#N,C26H31NO7Si,497.6,WYCQABPPAPQBHB-UHFFFAOYSA-N,14988630,aromatic_hetero,
"4-cyclopropyl-3-[6-[(6-cyclopropyl-3-pyridinyl)amino]-2-fluoro-3-pyridinyl]-2,7-dihydropyrrolo[2,3-d]pyrimidine-5-carbaldehyde",C1CC1C2=NC=C(C=C2)NC3=NC(=C(C=C3)N4CN=C5C(=C4C6CC6)C(=CN5)C=O)F,C23H21FN6O,416.5,NTAHKYHGJRONAJ-UHFFFAOYSA-N,142740260,aromatic_hetero,
"3-[2,5-diamino-3,4-bis(2-hydroxyethyl)phenyl]furan-2-carbaldehyde",C1=COC(=C1C2=CC(=C(C(=C2N)CCO)CCO)N)C=O,C15H18N2O4,290.31,BAXHPORGFFSSMH-UHFFFAOYSA-N,17787646,aromatic_hetero,
"2-[[4-[4-[(2-fluoro-4-methylphenyl)methoxy]pyrimidin-2-yl]-3,6-dihydro-2H-pyridin-1-yl]methyl]-1-methylfuro[2,3-d]imidazole-5-carbaldehyde",CC1=CC(=C(C=C1)COC2=NC(=NC=C2)C3=CCN(CC3)CC4=NC5=C(N4C)C=C(O5)C=O)F,C25H24FN5O3,461.5,TVQLEMSRCSZZSQ-UHFFFAOYSA-N,169943635,aromatic_hetero,
"(4E)-4-[5-[3-(2,5-dimethylpyrrol-1-yl)thiophen-2-yl]pyrazolidin-3-yl]imino-6-fluorochromene-3-carbaldehyde",CC1=CC=C(N1C2=C(SC=C2)C3CC(NN3)/N=C/4\C5=C(C=CC(=C5)F)OC=C4C=O)C,C23H21FN4O2S,436.5,DHHLGVYMZIKUJV-LVWGJNHUSA-N,134064259,aromatic_hetero,
6-amino-1-(4-methoxyphenyl)-4-oxo-2-sulfanylidenepyrimidine-5-carbaldehyde,COC1=CC=C(C=C1)N2C(=C(C(=O)NC2=S)C=O)N,C12H11N3O3S,277.3,RVERHLIBOJAHKA-UHFFFAOYSA-N,821255,aromatic_hetero,
"1-(azetidin-3-yl)-3-[3-fluoro-4-[2-(5-formyl-2-pyridinyl)thieno[3,2-b]pyridin-7-yl]oxyphenyl]urea",C1C(CN1)NC(=O)NC2=CC(=C(C=C2)OC3=C4C(=NC=C3)C=C(S4)C5=NC=C(C=C5)C=O)F,C23H18FN5O3S,463.5,CIHJMJKTHZOPJO-UHFFFAOYSA-N,86680747,aromatic_hetero,
"5-ethylsulfonyl-6-[3-methyl-6-(trifluoromethyl)-3,5-dihydroimidazo[4,5-c]pyridazin-2-yl]pyridine-2-carbaldehyde",CCS(=O)(=O)C1=C(N=C(C=C1)C=O)N2C(C=C3C(=N2)N=C(N3)C(F)(F)F)C,C15H14F3N5O3S,401.4,SCSTWQJEDHBGKC-UHFFFAOYSA-N,137301795,aromatic_hetero,
"N'-[amino-[[1-(3-chloro-3,4-dihydropyridin-2-yl)-5-formylpyrazol-3-yl]methyl]amino]-2,2,2-trifluoroethanimidamide",C1C=CN=C(C1Cl)N2C(=CC(=N2)CN(N)/N=C(/C(F)(F)F)\N)C=O,C12H13ClF3N7O,363.72,HYDXKDKGNJINPH-UHFFFAOYSA-N,138577197,aromatic_hetero,
"2,2-dimethyl-7-(2-methylbut-3-en-2-yl)-8H-pyrano[3,2-f]indole-6-carbaldehyde",CC1(C=CC2=CC3=C(C=C2O1)NC(=C3C=O)C(C)(C)C=C)C,C19H21NO2,295.4,WQNPZZDKVSQQDS-UHFFFAOYSA-N,145721070,aromatic_hetero,
"6-[(E)-4-(2,6,6-trimethylcyclohexen-1-yl)but-3-en-1-ynyl]pyridine-3-carbaldehyde",CC1=C(C(CCC1)(C)C)/C=C/C#CC2=NC=C(C=C2)C=O,C19H21NO,279.4,WRPVCLKEEDJHHT-WEVVVXLNSA-N,15007670,aromatic_hetero,
"4-(3-chloropropyl)-5,6-dimethyl-9-oxothieno[2,3-b][1,4]benzothiazine-3-carbaldehyde",CC1=C(C2=C(C=C1)S(=O)C3=C(N2CCCCl)C(=CS3)C=O)C,C16H16ClNO2S2,353.9,FPSQGDDGHYKGLF-UHFFFAOYSA-N,15884808,aromatic_hetero,
"5-(5-cyclopropyl-1,3,4-oxadiazol-2-yl)-2-(difluoromethyl)-4-methyl-1H-pyrrole-3-carbaldehyde",CC1=C(NC(=C1C=O)C(F)F)C2=NN=C(O2)C3CC3,C12H11F2N3O2,267.23,FAAKRJWUSNQCKD-UHFFFAOYSA-N,137014710,aromatic_hetero,
"4-[2-(4,4-dimethylcyclopenten-1-yl)propyl]furan-3-carbaldehyde",CC(CC1=COC=C1C=O)C2=CCC(C2)(C)C,C15H20O2,232.32,VTVXUNQJWFOXFX-UHFFFAOYSA-N,21593537,aromatic_hetero,
"1-[3-(4,4-difluoropiperidin-1-yl)-1-bicyclo[1.1.1]pentanyl]-4-iodoimidazole-2-carbaldehyde",C1CN(CCC1(F)F)C23CC(C2)(C3)N4C=C(N=C4C=O)I,C14H16F2IN3O,407.2,STQBLEURGAEDPC-UHFFFAOYSA-N,156274424,aromatic_hetero,
"2-(2,6-dimethyl-5-sulfanylpyrimidin-4-yl)-3-oxo-1H-pyrazole-4-carbaldehyde",CC1=C(C(=NC(=N1)C)N2C(=O)C(=CN2)C=O)S,C10H10N4O2S,250.28,CRQGILNPCNGPLI-UHFFFAOYSA-N,129771346,aromatic_hetero,
"5-methyl-4-[(2S,3R)-2-methyl-3-[[5-(trifluoromethyl)pyrazin-2-yl]amino]piperidin-1-yl]-3-(1,3-oxazol-2-yl)pyridine-2-carbaldehyde",C[C@H]1[C@@H](CCCN1C2=C(C(=NC=C2C)C=O)C3=NC=CO3)NC4=NC=C(N=C4)C(F)(F)F,C21H21F3N6O2,446.4,YYTYNXBUGUBYRP-UONOGXRCSA-N,90405276,aromatic_hetero,
"(2R,5R,7R,9Z)-13,13-difluoro-2-methyl-4-oxo-12-thia-3,15,21-triazatetracyclo[13.5.2.05,7.018,22]docosa-1(21),9,16,18(22),19-pentaene-16-carbaldehyde",C[C@@H]1C2=NC3=C(C=C2)C=C(N3CC(SC/C=C\C[C@@H]4C[C@H]4C(=O)N1)(F)F)C=O,C20H21F2N3O2S,405.5,BAIRPTVUFUFHST-XWZKQMRQSA-N,167290509,aromatic_hetero,
"3-methyl-5-[5-(3,4,5-trichlorophenyl)-5-(trifluoromethyl)-4H-1,2-oxazol-3-yl]furan-2-carbaldehyde",CC1=C(OC(=C1)C2=NOC(C2)(C3=CC(=C(C(=C3)Cl)Cl)Cl)C(F)(F)F)C=O,C16H9Cl3F3NO3,426.6,HVDQJKYGODHHMD-UHFFFAOYSA-N,86681295,aromatic_hetero,
"[5-[2-(4-fluorocyclohepta-1,4,6-trien-1-yl)ethynyl]-2-formylthiophen-3-yl]urea",C1C=C(C=CC=C1F)C#CC2=CC(=C(S2)C=O)NC(=O)N,C15H11FN2O2S,302.3,GUXFZHJRHQWDSD-UHFFFAOYSA-N,130358141,aromatic_hetero,
"5-phenylmethoxy-1-[[2-(2,2,2-trifluoroethyl)-4-(trifluoromethyl)phenyl]methyl]indole-2-carbaldehyde",C1=CC=C(C=C1)COC2=CC3=C(C=C2)N(C(=C3)C=O)CC4=C(C=C(C=C4)C(F)(F)F)CC(F)(F)F,C26H19F6NO2,491.4,GVWOVBKVTBLSSK-UHFFFAOYSA-N,141962667,aromatic_hetero,
"4-[1-[1-[3-(trifluoromethyl)-4-(1,1,1-trifluoropropan-2-yloxy)phenyl]ethylideneboranyl]ethyl]-1H-indole-3-carbaldehyde",B(=C(C)C1=CC(=C(C=C1)OC(C)C(F)(F)F)C(F)(F)F)C(C)C2=C3C(=CC=C2)NC=C3C=O,C23H20BF6NO2,467.2,LXEKKKBBAATKPC-UHFFFAOYSA-N,89986021,aromatic_hetero,boron
2-[(E)-1-morpholin-4-ylbutylideneamino]-1-(4-prop-1-en-2-ylcyclohexen-1-yl)indole-3-carbaldehyde,CCC/C(=N\C1=C(C2=CC=CC=C2N1C3=CCC(CC3)C(=C)C)C=O)/N4CCOCC4,C26H33N3O2,419.6,KJTKITNXGIKPHY-IMVLJIQESA-N,135086962,aromatic_hetero,
"2-[[5-[3-(4-fluorophenyl)azetidin-1-yl]-1-hydroxy-1H-2,7-naphthyridin-2-yl]methyl]imidazo[1,2-a]pyridine-6-carbaldehyde",C1C(CN1C2=C3C=CN(C(C3=CN=C2)O)CC4=CN5C=C(C=CC5=N4)C=O)C6=CC=C(C=C6)F,C26H22FN5O2,455.5,JAUHRPVBSFLNDU-UHFFFAOYSA-N,168970749,aromatic_hetero,
[5-formyl-4-methoxy-2-oxo-6-[(E)-prop-1-enyl]pyran-3-yl]methyl acetate,C/C=C/C1=C(C(=C(C(=O)O1)COC(=O)C)OC)C=O,C13H14O6,266.25,OEJSTEMKJGRPOJ-SNAWJCMRSA-N,10355536,aromatic_hetero,
5-bromo-3-fluoro-2-[2-(5-fluoro-3-pyridinyl)ethyl]pyridine-4-carbaldehyde,C1=C(C=NC=C1F)CCC2=NC=C(C(=C2F)C=O)Br,C13H9BrF2N2O,327.12,OGMGYSFKOKCELT-UHFFFAOYSA-N,123740813,aromatic_hetero,
"3-[4-bromo-2-[4-(2,2-difluoro-1,3-benzodioxol-5-yl)-2-methyl-1,3-oxazol-5-yl]phenyl]-1H-pyrazole-5-carbaldehyde",CC1=NC(=C(O1)C2=C(C=CC(=C2)Br)C3=NNC(=C3)C=O)C4=CC5=C(C=C4)OC(O5)(F)F,C21H12BrF2N3O4,488.2,KHRXOUDOVKRIFO-UHFFFAOYSA-N,162593290,aromatic_hetero,
"N-[3-fluoro-5-[3-methyl-1-(4-methyl-1,2,4-triazol-3-yl)cyclobutyl]phenyl]-7-formyl-3,3-dimethyl-2H-furo[3,2-b]pyridine-5-carboxamide",CC1CC(C1)(C2=CC(=CC(=C2)F)NC(=O)C3=NC4=C(C(=C3)C=O)OCC4(C)C)C5=NN=CN5C,C25H26FN5O3,463.5,AXHKALDJHGNQBZ-UHFFFAOYSA-N,175953507,aromatic_hetero,
CID_101507344,CC1(C2=C(C(N1[O])(C)C)[Se]C(=C2)C=O)C,C11H14NO2Se,271.2,IOYXMUYZYZGAHZ-UHFFFAOYSA-N,101507344,aromatic_hetero,selenium
"N-[(2S)-2-fluoropropyl]-N-[6-[(6-formylpyridazin-3-yl)methoxy]-2,3-dihydro-1H-inden-5-yl]-4-methyl-1,3-thiazole-2-sulfonamide",CC1=CSC(=N1)S(=O)(=O)N(C[C@H](C)F)C2=C(C=C3CCCC3=C2)OCC4=NN=C(C=C4)C=O,C22H23FN4O4S2,490.6,URKMAXKWRGRJMZ-AWEZNQCLSA-N,88911048,aromatic_hetero,
"2-[3-[5-[2-[[6-oxo-5-(trifluoromethyl)-1H-pyridazin-4-yl]amino]propoxymethyl]-1,2,4-oxadiazol-3-yl]azetidin-1-yl]-1,3-thiazole-5-carbaldehyde",CC(COCC1=NC(=NO1)C2CN(C2)C3=NC=C(S3)C=O)NC4=C(C(=O)NN=C4)C(F)(F)F,C18H18F3N7O4S,485.4,VGWRVMOEWQKVSR-UHFFFAOYSA-N,177936812,aromatic_hetero,
[4-[[2-formyl-6-(4-methylpentan-2-ylamino)-8-(3-methylphenyl)purin-7-yl]methyl]phenyl] thiohypofluorite,CC1=CC(=CC=C1)C2=NC3=C(N2CC4=CC=C(C=C4)SF)C(=NC(=N3)C=O)NC(C)CC(C)C,C26H28FN5OS,477.6,IUGNCSFPIPNEJB-UHFFFAOYSA-N,134467857,aromatic_hetero,
"2,5-bis(1,3-benzodithiol-2-yl)-1H-pyrrole-3-carbaldehyde",C1=CC=C2C(=C1)SC(S2)C3=CC(=C(N3)C4SC5=CC=CC=C5S4)C=O,C19H13NOS4,399.6,AAFZMYRURFKHSW-UHFFFAOYSA-N,10046508,aromatic_hetero,
"5-[4-[(4S)-4-[(5-fluoro-3-methylidene-1H-isoindol-2-yl)methyl]-2,5-dioxoimidazolidin-4-yl]phenyl]-1-methylpyrazole-3-carbaldehyde",CN1C(=CC(=N1)C=O)C2=CC=C(C=C2)[C@@]3(C(=O)NC(=O)N3)CN4CC5=C(C4=C)C=C(C=C5)F,C24H20FN5O3,445.4,NFWXUKFUDQRULA-XMMPIXPASA-N,118927913,aromatic_hetero,
"(2E,4Z)-N-(1,3-benzodioxol-5-yl)-6-[5-chloro-4-formyl-3-(trifluoromethyl)pyrazol-1-yl]-N,2-dimethylhepta-2,4,6-trienamide",C/C(=C\C=C/C(=C)N1C(=C(C(=N1)C(F)(F)F)C=O)Cl)/C(=O)N(C)C2=CC3=C(C=C2)OCO3,C21H17ClF3N3O4,467.8,OYRYULZVGWUAAW-GLNLJRCCSA-N,146549339,aromatic_hetero,
"3-(6-chloro-7-fluoro-3-imidazol-1-yl-5-methoxy-1-methylindol-2-yl)-1H-1,2,4-triazole-5-carbaldehyde",CN1C2=C(C(=C(C=C2C(=C1C3=NNC(=N3)C=O)N4C=CN=C4)OC)Cl)F,C16H12ClFN6O2,374.76,VTUFRXAXUNSVRL-UHFFFAOYSA-N,167136970,aromatic_hetero,
"2-[[4-amino-3-[(4-aminosulfanylphenyl)methyl]-1,1,1-trifluoro-4-phenylbut-3-en-2-ylidene]amino]-1,3-thiazole-4-carbaldehyde",C1=CC=C(C=C1)C(=C(CC2=CC=C(C=C2)SN)C(=NC3=NC(=CS3)C=O)C(F)(F)F)N,C21H17F3N4OS2,462.5,NRJIQVVURRMZKT-UHFFFAOYSA-N,173956247,aromatic_hetero,
1-difluoroboranyl-5-[(Z)-pyrrol-2-ylidene(thiophen-2-yl)methyl]pyrrole-3-carbaldehyde,B(N1C=C(C=C1/C(=C/2\C=CC=N2)/C3=CC=CS3)C=O)(F)F,C14H9BF2N2OS,302.1,ZJWZUSKNGWHJBT-KAMYIIQDSA-N,101541262,aromatic_hetero,boron
"2-[(E)-[(2,4-dinitrophenyl)hydrazinylidene]methyl]-7-oxo-8H-1,8-naphthyridine-4-carbaldehyde",C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])N/N=C/C2=CC(=C3C=CC(=O)NC3=N2)C=O,C16H10N6O6,382.29,COGQITZBNJHFFJ-REZTVBANSA-N,54599681,aromatic_hetero,nitro
2-[4-fluoro-5-(2-fluoro-3-pyridinyl)-1-(5-formylfuran-2-yl)sulfonylpyrrol-3-yl]ethylcarbamic acid,C1=CC(=C(N=C1)F)C2=C(C(=CN2S(=O)(=O)C3=CC=C(O3)C=O)CCNC(=O)O)F,C17H13F2N3O6S,425.4,SBPQEFHDSCYDEA-UHFFFAOYSA-N,87763173,aromatic_hetero,
"3-[4-[2-[amino(hydroxy)methyl]-9-fluoro-5,6-dihydroimidazo[1,2-d][1,4]benzoxazepin-10-yl]-2-hydroxybut-3-yn-2-yl]-1,2-oxazole-5-carbaldehyde",CC(C#CC1=CC2=C(C=C1F)OCCN3C2=NC(=C3)C(N)O)(C4=NOC(=C4)C=O)O,C20H17FN4O5,412.4,LPMZYQVURLZKJK-UHFFFAOYSA-N,123817037,aromatic_hetero,
"N-[5-[7-(3,5-dimethyl-4,5-dihydro-1,2-oxazol-4-yl)-2-formyl-4-oxoquinolin-1-yl]-2,4-difluorophenyl]acetamide",CC1C(C(=NO1)C)C2=CC3=C(C=C2)C(=O)C=C(N3C4=C(C=C(C(=C4)NC(=O)C)F)F)C=O,C23H19F2N3O4,439.4,UHUQODOMHUPDSG-UHFFFAOYSA-N,88929742,aromatic_hetero,
"2-[(Z)-(9-hydroxy-10-methoxy-2,2,4-trimethyl-1H-chromeno[3,4-f]quinolin-5-ylidene)methyl]thiophene-3-carbaldehyde",CC1=CC(NC2=C1C\3=C(C=C2)C4=C(C=CC(=C4OC)O)O/C3=C\C5=C(C=CS5)C=O)(C)C,C26H23NO4S,445.5,AHFAYTMGVSJCHK-JAIQZWGSSA-N,11305364,aromatic_hetero,
"N-[2-[4-(aminomethylideneamino)-3-cyano-1-ethyl-5-formylpyrrol-2-yl]ethyl]-2,2,2-trifluoro-N-methylacetamide",CCN1C(=C(C(=C1C=O)N=CN)C#N)CCN(C)C(=O)C(F)(F)F,C14H16F3N5O2,343.3,JYOVLFUGOUIGBJ-UHFFFAOYSA-N,142275936,aromatic_hetero,
6-[2-[[3-amino-5-[3-(methylamino)-4-pyridinyl]cyclohexyl]methyl]-6-fluoro-4-(oxetan-3-yl)phenyl]-5-fluoropyridine-2-carbaldehyde,CNC1=C(C=CN=C1)C2CC(CC(C2)N)CC3=C(C(=CC(=C3)C4COC4)F)C5=C(C=CC(=N5)C=O)F,C28H30F2N4O2,492.6,KIHUNYJOAAEWNO-UHFFFAOYSA-N,144437052,aromatic_hetero,
N-[bis(4-fluorophenyl)methyl]-2-formyl-6-oxo-1H-pyrimidine-5-carboxamide,C1=CC(=CC=C1C(C2=CC=C(C=C2)F)NC(=O)C3=CN=C(NC3=O)C=O)F,C19H13F2N3O3,369.3,ISURGYQVMJRHDZ-UHFFFAOYSA-N,89471259,aromatic_hetero,
"7-chloro-8-fluoro-2-methylsulfanyl-4-(1,4-oxazepan-4-yl)pyrido[4,3-d]pyrimidine-5-carbaldehyde",CSC1=NC2=C(C(=NC(=C2C(=N1)N3CCCOCC3)C=O)Cl)F,C14H14ClFN4O2S,356.8,JRWSJEMEOXUGIW-UHFFFAOYSA-N,176594118,aromatic_hetero,
"2-amino-9-[(1R,3R,4R,5S)-1-(fluoromethyl)-4,5,6-trihydroxy-4-methyl-2-oxabicyclo[3.1.0]hexan-3-yl]purine-6-carbaldehyde",C[C@@]1([C@@H](O[C@]2([C@@]1(C2O)O)CF)N3C=NC4=C(N=C(N=C43)N)C=O)O,C13H14FN5O5,339.28,DQEQLAQSYWZRLO-JTXUMIDOSA-N,129150087,aromatic_hetero,
"[4-[8-[(3-formyl-1,2-thiazol-5-yl)amino]-6-methylimidazo[1,2-a]pyrazin-3-yl]pyrazol-1-yl] thiohypofluorite",CC1=CN2C(=CN=C2C(=N1)NC3=CC(=NS3)C=O)C4=CN(N=C4)SF,C14H10FN7OS2,375.4,XIZDVWHIVATHGD-UHFFFAOYSA-N,145535639,aromatic_hetero,
"N-[6-[4-(5-formyl-1,3,4-thiadiazol-2-yl)butyl]pyridazin-3-yl]-2-[3-(trifluoromethoxy)phenyl]acetamide",C1=CC(=CC(=C1)OC(F)(F)F)CC(=O)NC2=NN=C(C=C2)CCCCC3=NN=C(S3)C=O,C20H18F3N5O3S,465.5,WFWPZSVNTSMDIV-UHFFFAOYSA-N,146526995,aromatic_hetero,
"3-(cyclohexa-1,5-dien-1-ylmethoxy)-6-(fluoromethyl)-4-oxopyran-2-carbaldehyde",C1CC=C(C=C1)COC2=C(OC(=CC2=O)CF)C=O,C14H13FO4,264.25,KLJVKVUDKXGCRQ-UHFFFAOYSA-N,144109095,aromatic_hetero,
3-(4-sulfanylbenzoyl)quinoline-2-carbaldehyde,C1=CC=C2C(=C1)C=C(C(=N2)C=O)C(=O)C3=CC=C(C=C3)S,C17H11NO2S,293.3,UOETZTBCXFKEJK-UHFFFAOYSA-N,19048062,aromatic_hetero,
"(1R,12S)-4-methyl-7-oxo-10-(5,6,7-trimethoxy-1H-indole-2-carbonyl)-5,10-diazatetracyclo[7.4.0.01,12.02,6]trideca-2(6),3,8-triene-3-carbaldehyde",CC1=C(C2=C(N1)C(=O)C=C3[C@@]24C[C@@H]4CN3C(=O)C5=CC6=CC(=C(C(=C6N5)OC)OC)OC)C=O,C25H23N3O6,461.5,HTKHEDKLZOJYCY-SHZVTRLKSA-N,10389577,aromatic_hetero,
"5-[3-[4-(5-fluoro-2,3-dioxo-[1,4]dioxino[2,3-e][1,2]benzoxazol-9-yl)piperidin-1-yl]propylsulfanyl]thiophene-2-carbaldehyde",C1CN(CCC1C2=NOC3=CC(=C4C(=C32)OC(=O)C(=O)O4)F)CCCSC5=CC=C(S5)C=O,C22H19FN2O6S2,490.5,WJNQEXLNKYGWEZ-UHFFFAOYSA-N,145822978,aromatic_hetero,
"6,7-difluoro-4-imino-1-[1-(4-propan-2-ylpiperazin-1-yl)prop-1-enyl]quinoline-3-carbaldehyde",CC=C(N1CCN(CC1)C(C)C)N2C=C(C(=N)C3=CC(=C(C=C32)F)F)C=O,C20H24F2N4O,374.4,VNUYQEYRWPOQJO-UHFFFAOYSA-N,173515662,aromatic_hetero,
"3-[[1-(3-fluorophenyl)-3,4-dimethyl-6-oxopyrazolo[5,4-b]pyridin-7-yl]methyl]-4,5-dimethylthiophene-2-carbaldehyde",CC1=CC(=O)N(C2=C1C(=NN2C3=CC(=CC=C3)F)C)CC4=C(SC(=C4C)C)C=O,C22H20FN3O2S,409.5,ZLCRXBQACSIUBM-UHFFFAOYSA-N,46274574,aromatic_hetero,
"4-(3,5-ditert-butyl-4-hydroxyphenyl)-2-methylsulfanyl-1H-imidazole-5-carbaldehyde",CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)C2=C(NC(=N2)SC)C=O,C19H26N2O2S,346.5,QSKQCJRKAZYBSB-UHFFFAOYSA-N,14051816,aromatic_hetero,
"1-[[10-(methoxymethyl)pyrazino[2,3-b][1,4]benzothiazin-8-yl]methyl]-5-methylimidazole-4-carbaldehyde",CC1=C(N=CN1CC2=CC3=C(C=C2)SC4=NC=CN=C4N3COC)C=O,C18H17N5O2S,367.4,LMJZAELFXFDDQQ-UHFFFAOYSA-N,18670286,aromatic_hetero,
"8-(3,4-difluorophenyl)-7-heptyl-5-oxo-[1,3]thiazolo[3,2-a]pyridine-3-carbaldehyde",CCCCCCCC1=CC(=O)N2C(=CSC2=C1C3=CC(=C(C=C3)F)F)C=O,C21H21F2NO2S,389.5,NGBFUICGTXSEHQ-UHFFFAOYSA-N,143665198,aromatic_hetero,
"7-[2-(4-fluoro-2,6-dimethylphenoxy)-5-propan-2-ylphenyl]-5-[(Z)-C-methyl-N-(methylideneamino)carbonimidoyl]-1,4-dihydropyrrolo[3,2-c]pyridine-2-carbaldehyde",CC1=CC(=CC(=C1OC2=C(C=C(C=C2)C(C)C)C3=CN(CC4=C3NC(=C4)C=O)/C(=N\N=C)/C)C)F,C28H29FN4O2,472.6,FQJOHHMQLQHYEH-MZFJOGFUSA-N,146482162,aromatic_hetero,
"4-[7-amino-5-[1-[5-fluoro-2-[1-(methylamino)propan-2-yloxy]-3-pyridinyl]ethylamino]-3-formylpyrazolo[1,5-a]pyrimidin-6-yl]-2,3-dihydro-1H-pyrrole-2-carbonitrile",CC(CNC)OC1=C(C=C(C=N1)F)C(C)NC2=NC3=C(C=NN3C(=C2C4=CNC(C4)C#N)N)C=O,C23H26FN9O2,479.5,PPTXXURLEGSIBV-UHFFFAOYSA-N,169833281,aromatic_hetero,
"4-amino-2-[6-(3-methyl-2-oxo-1,3-thiazol-5-yl)-3,6-dihydro-2H-pyran-4-yl]-6-[1-(3,3,3-trifluoropropyl)cyclopropyl]pyrimidine-5-carbaldehyde",CN1C=C(SC1=O)C2C=C(CCO2)C3=NC(=C(C(=N3)N)C=O)C4(CC4)CCC(F)(F)F,C20H21F3N4O3S,454.5,JSKDQCCZJWWMJN-UHFFFAOYSA-N,177137199,aromatic_hetero,
