index,SMILES
137288,CC1=C(C(=O)OC2=C(C(=C3C(=C12)CCCO3)O)C=O)CC(=O)N4CCC(C4)(F)F
137301,CC1(CC/C(=C(/C(=O)N)\C(F)(F)F)/C1=N)C=O
137316,C1CS(=O)C2=C(C1(F)F)C=CC=C2N(CC3=CC(=C(C=C3)C=O)N)C(=O)C4=CN=CC=C4
137366,CC(C1=CC(=CN2C1=CN(C2=O)C3=CC=CC(=C3)C4(COC4)CCN(C)/C=N\N=C)C=O)(F)F
137449,CC1=C(C=CC2=C1N(N=C2C3=CC=CC4=NN(C=C43)C)C5=CN=C(C=C5)N6CC7C(C6)C7C=O)F
137490,CC1=NC2=C(N1CC(F)F)N=C(C=C2)C3=C4C(=NC(=NN4C(=C3)O)NC(CCN(C)C)C=O)N
137538,COC1=CC=C(C=C1)CN2C=C3C(=CC(=C(C3=N2)N4CC(=O)NS4(=O)=O)F)C=O
137616,C1=CC(=C(C2=C1/C(=C/C3=C(N(C(=O)N3)C(C=O)C4=C(C(=C(C=C4)Cl)F)F)O)/C=N2)F)Cl
137676,CC(=NC1=CC(=C(C=C1C=O)F)F)N(C)C2=CC=C(C=C2)NC(=O)CC3=CCCC=N3
137701,C1[C@@H](CN([C@@H]1C=O)C2=NC(=NC3=C2OC4=CC=CC=C43)C(CCCOCC(=O)O)(F)F)O
137704,C1CN(C[C@@]12C3=C(C=CC(=C3F)Cl)NC(=O)O2)C4=NN=CC(=C4)C(=O)NCC5=CC=C(C=C5)C=O
137747,CC1=CC(=C(C(=C1C(F)(F)F)C=O)C=N)NC2CCCCO2
137820,CC1=C=C=C(C=C1NC(=O)C2=CN=C3N2C=CC=C3)C4=NOC(=N4)CC(C=O)C(F)F
137883,CCC(C1=NC2=C(N1C3=C(C=CC=C3OC(F)F)C=O)C=C(C=C2)C#CC4CCCN(C4)C)N(C)C
137884,CCC1C2=NC3=C(N2C4=C(C=CC=C4OC(F)F)C(=O)N1C)C=C(C=C3)C#CCCC=O
137894,CN=C(NN1C(=NC(=C1Br)C(F)F)C=O)OCC(F)F
137934,CC1=CC(=C(C=C1F)F)C2=CN=C(C3=NC=CN23)NC4=CN(N=C4)C5CCC(CC5)CC=O
138039,CNCCC1=C(NC2=CC(CC(=C21)C=O)F)C3=CC=C(C=C3)CO
138155,CN(C)CCC1=NC2=C(C3=C(CC(C3)C=O)C(=C2O1)F)F
138193,CC1=CC(=NN1C2=NC=C(C(=N2)C=O)NC3CCC(C3)(F)F)C
138271,C1=CN(C(N=C1)C=O)F
138317,CN1C2=C(C=CC(=C2C=N1)F)C3=C(C(=C4C(=C3F)NC(=O)NC4=O)F)C=O
138334,C1[C@@H]([C@H]([C@H]([C@H](O1)CO)O)C=O)NC(=O)CC(F)(F)F
138391,CC1=CC2=C(C(=C1)C(C)NC3=C(N=C(C=C3)Cl)C=O)N=C(N4C2=NC(=C4)CF)N5CCCCC5
138401,CC(C)(C)S(=O)N(C)C1(COC1)C2=C(C3=C(C(=NC=C3C(=O)N2)Cl)F)C=O
138474,CC(C)C1=C(C=C(C(=C1)C=O)NSC)F
138556,CN(C)/C=C\C1=C(C=CC(=C1C=O)F)OC2CC3(C2)CN(C3)CCN=C4C=CN(C(=C4)N)C=N
138739,CC1=C2C=C(C=CN2C(=C1C3=C(C=CC(=C3F)F)/C(=C/NC)/C(=N)F)C=O)C(=C4CC4)OC
138777,CCOC(=O)/C=C/OC1=C(C=CC(=C1)C(F)(F)F)C=O
138779,CC(=O)N1CCC2=C(C1)C(=NN2C3CCOCC3)N4CCCC5=CC(=C(C=C54)C(F)F)C=O
138802,CC1=NC2=C(N1)C=C(C=C2)OC3=C(C4=NC(=CN=C4C=C3)C5=CN(N=C5)CC6CC(C6)(F)F)C=O
138807,CNC(=O)C1=C(C(=C2C(=C1)C3CC3O2)F)C4=C5C[C@@](OC5=CC(=C4Cl)F)(C=O)C6=CC=CC=C6
138937,CC1C=C(C=CC1C2=CC=C(C=C2)C=O)F
138959,C\1CC2=C(NC3=CC=CC(=C23)/C1=C/C(CNCCCF)C=O)Br
139061,CNS(=O)N(CC=O)C1=C(C=CC(=C1F)C2=CCCC(NC2)CCC3CC3(F)F)O
139218,CC1=C(C=CC=C1Br)C(C(F)(F)F)NC2=C(C=C(C(=C2F)OC)C=O)Cl
139513,COC1=C2C(=CC(=C1NCCOCCC#N)F)C(=O)C(=CN2C3CC3)C(C=O)[N+](=O)[O-]
139539,C(C=O)C#CF
139704,C1=C(C(=O)[C@H]2[C@H]1[C@@H]2C=O)F
139739,C1C(=C(C(=C(C1(C=O)F)F)F)OCC(C(C(C(F)F)(F)F)(F)F)(F)F)F
139828,C1C[C@H](NC1)C(=O)[C@]2(CCCN2F)C=O
139840,C1=CC(=CC=C1CF)C2=NN=CC2=CC3=C(N(C(=S)S3)CC=O)O
139933,CC(C)CC1=C(C(=NC(=C1C=O)C(F)(F)F)C(F)F)CCC=CC#N
139957,C1=CC(=CC(C1C=O)([N+](=O)[O-])F)Cl
140037,CC1(CC(NC2=C(C=C(C=C21)F)C=O)C3=CC(=CC=C3)N(C)C)C(=O)N
140060,C1=C(C(=CO)C(=C(C1=CO)F)C=O)F
140073,C(C(CC([N+](=O)[O-])([N+](=O)[O-])F)C=O)C(CC([N+](=O)[O-])([N+](=O)[O-])F)([N+](=O)[O-])[N+](=O)[O-]
140142,C(C(C=CC(C=O)F)F)F
140213,CC1=C(C(=NO1)C)C2=CN=C3C(=CNC3=C2CC4CCC(CC4)(F)F)C5=CC=C(C=C5)CC=O
140267,CC1=CC(=CC(=C1)[S+](N(C)[C@@H]2CCCC(=NCC=O)C2=CN)[O-])F
140457,C(C=NF)C(C=O)NF
140467,CC(C)CN([C@H]([C@@H](C1=C(C=C(C=C1)F)C=O)C(=O)NC2=CC(=CC(=C2)C#N)Cl)C(=CN)C=NC)N
140476,CN1C=CC(=N1)C2=CC=C(C=C2)C3=CN=C(N3)C(CCCCCC=O)C(=O)C(=CC=NC(F)F)N
140510,CC1=CN=C(S1)N=C(C=CC(=C2C=CC3=C(C(CCC3=C2)(CC=O)CC(F)(F)F)O)N)N
140514,CC/C(=C/CCl)/C(=C\CC=C)/C1=NOC(=C1C=O)C2=C(N(N=C2)/C(=C/C/C=C\CCF)/C)C
140518,C[C@@H]([C@@H]1[C@@H](C([C@@H](O1)N2C(=O)NCC(=N2)C=O)(C#CCl)F)O)O
140558,CC1=CC(=CC2=C1C(=NC=N2)NC3=C(C=C(C=C3)F)O[C@@](C)(CN(C)C)C=O)N=S(=O)(C)C
140564,CC1=CC(=C(C=C1C(=CN)C=NC2=CN=CC(=C2)NC3CCN(CC3)CCF)C=O)F
140600,CN(C)C(=O)CC1=C(C=CCC1)CNCC2=C(C=C(C=C2)C(=N)NC(=O)C(F)(F)F)C=O
140604,C1C=NN(C1C2=CC(=CN=C2)Br)C=CCC(CCl)(C=O)C(F)F
140693,CN1CCC(CC1)[C@@H](C2=CC(=C(C(=C2)F)[C@H](N(C)CC3=C(C=C(C=N3)Cl)O)O)C=O)O
140711,C[C@@H]1C(C=C(C(=C1C#CC2=NN=C(C=C2)CN3CCCCC3C=O)C)C4=CC=CC=C4)F
140723,C1CC2CCC1C(C2NC3=C(C(=C(C(=N3)Cl)C#N)C4=CC=CO4)F)C=O
140724,CC(C)C1=NC=CC(=C1)C(C)C(=CNCCF)N=C(C)C=O
140725,C1C(=C(NC(=N1)C2=NC=CS2)CC(CO)(C=O)O)C(=CC=NC(F)F)N
140751,CCC/C=C/C(=C\C=C/C)/C1=CC(=C(S1)C=O)C/C(=C(/C)\NC2=C(C=C(C(=C2)SCC)C)F)/C
140849,C(C/C(=C/C=C(N)N)/N)C(CN=CC(=NN)C=O)F
140896,CCCCC=N/C(=C(\C(=C\C=C(/C)\OC(F)(F)F)\C=C/C)/N=CC)/C1=CC=C(C=C1)C=O
140913,C1C(CC1(F)F)N(CC2=CC=CC=C2)C3=C(C=CC(=N3)C=CCC=O)[N+](=O)[O-]
140929,CNCC1=C(C(=NC(=C1F)NC2CCCC[C@@H]2N)C(=CN)C=NC)C=O
140963,C[C@H](C=O)N(CCF)CC(/C=C/C=C\N)NC
140980,CCCC(C(C/C=C/C(C)F)SC1=C(N=CC(=C1)C)C=O)N=CC(=C2NC(CS2)C)N
140990,CC[C@@](CCN(CCCCC1=NC2=C(CCCN2)C=C1)C[C@@H](COC)F)(C=O)N
141153,CC(C)(C(=C(C(=NC)C1(CC2CC(CC2C1)C3=C(N(C=N3)C)C=O)O)F)N)O
141206,C1[C@@H](O[C@@]([C@H](C1(F)F)C=O)(CO)N=[N+]=[N-])N=C(NC(=O)C=N)NO
141233,CC/C=C(/CN1C2CC1CN(C2)C3=NC=C(C=C3)C4=CC(=CN5C4=C(C(=N5)F)C=O)N)\C=NCOC
141261,CN1C(=C(C2=C1N=C(S2)CC(=C(C=N)F)N)/C=N\N(C)CC3=C(C=NN3)F)C=O
141278,CN1C=NN=C1C(=C)CC(N=C(C=C)C2=NC3=C(O2)C(=CC(=C3)C=O)OC)F
141291,C1C(=CN)C(=NC2=CC=C(C=C2)F)C=C(C1(C/C=C/C=C\C(=N)C(F)(F)F)C=O)CCNS
141294,CC1C=C(C=CC1C=O)CC2=C=CC=CC(=CC2=C)/C(=C\C(=C)C)/C3=C(C(=C(C=C3)OC)F)F
141313,C1CC(CCC1C(=NN)C=NCCCCCOCCCNCC=O)OC2=C(C(=CC=C2)Cl)F
141380,CCCC1CN/C/2=C/C=C\C(=C)C=C(N1C2)C(=NC3=C(C(=CC(=C3)C=O)F)C)C(C)CC
141384,CC1(CC[C@@H](CN1)NCN=C(C2=CNC3=C2C=CC(=C3C=O)/C=N\NC)/C(=C\N=C)/C(F)(F)F)C
141395,C\1CN=C(C/C=C\C(/C(=C1)/N)C=O)CC(F)(F)F
141416,CCN(CCOC)C(=NC1=C(C=NN1C)C(=O)NC2=CN(N=C2CF)C3CCC(CC3)C=O)C
141418,C1CCOC(C1)N=CC(=C(C(F)(F)F)N)C2=CC3=C(C=CC(=N3)C=O)N=C2
141468,CC1[C@H](CC1C(COC)C=O)C2=NC3=C(C=C(C(=C3)F)C)C(=C2CNC)CC[C@@H](C)O
141485,CCOC(=O)C1=C(C(=NC(=N1)NCC(=CN)C=NCC2=CC=C(C=C2)F)N(C)C(C)C=O)[N+](=O)[O-]
141524,C1CC(NC1)C2=CC(=C(C=C2)C3=CN4C5=C(C=C(N=C5)C=O)SC4=N3)F
141526,C1CN2C(=C(C=N2)C=O)C(=O)N1C3=CC=C(C=C3)CCOC(F)(F)F
141589,C/C(=C(\C=C/C=C)/C1=C(C=C(C=C1)C#CC(=O)N2C[C@H]([C@H](C2)O)O)C=O)/C(F)(F)F
141736,C(=O)C1C2=C(C(=C(N=C2Cl)Cl)F)NC(=S)N1
141903,C(CS(=N)(=O)CCC(CO)(C=O)N)C(C(=O)N)C(F)(F)F
141930,C1CC2=C(CC1=NCC(F)(F)F)C=CC3=C2C(=CC4=CC=CC=C34)C5(C=CSN=N5)C=O
141953,CC1CCC(N1C)CCN(CC(C=O)NC(=O)CN(C)CC2=C(OC(=O)O2)C)C(=O)NCCF
141974,CCC1(CN(CCN1C2=CSC(=N2)C=O)C3=CC=CC4=C3C=CC(=C4)F)C5=CC=CC=C5
142060,CC1=CC(=C2C(=C1)C(=O)N(C(=N2)C3CCOCC3)C(C)F)CNC4=CC=CC=C4C=O
142091,CC1(CC(CCC1C(F)F)(C2=C(C=C(C(=C2)C=O)Cl)F)C(=O)O)C(=O)O
142136,CN(C(=O)C1C2CC(C1C=O)C=C2)OS(=O)(=O)C(F)F
142137,CC1=CC(=C(C=C1)C=C(C)CS(=O)(=O)C2=NN(C=C2F)N(C)CC=O)C
142185,CCC(/C(=C\C=C(/CC=O)\F)/OC)Br
142215,C/C=C(\C=C/C(=C)[C@@H]1C(/C(=N/NC)/C2=C(C=C(C=C2N1)F)C=O)C3=NC=NN3C)/F
142234,C1=CC=C(C=C1)COC2=C(C(=C(C(=C2)C=O)F)F)I
142236,CC1=NC(=CN=C1C=O)OC2CC3CNC(=C(N3C2)/C=C(/C4=C(C(=CC=C4)F)O)\N)N
142271,C1CC1(C=O)C2=NC=C3C(=C2)C(=NC=N3)NF
142286,C/1C#C[C@@H](C(=C/C=C1/F)C(=O)O)C=O
142291,CCC1=NN(C(N1N)C=O)C(=O)NC(C)(C)CF
142299,COCC1=C(C=C2C3=N/C(=C/C(=C(\C(=C)F)/Cl)/F)/CC(=C3CN2C1=O)CN)C(C=O)O
142399,CCCC1(N(N=C(C(S1)CC)C2=CC(=C(C(=C2F)OC)OC)F)N(C)C)C=O
142447,C1=CC(=C(C=C1F)NC2=C(C=C(C=C2)I)CN)C3C=NOC3C=O
142600,C[C@@H](C=O)NC(=O)CCC(=O)C1=CC=C(C=C1)F
142657,C1=CC=C(C(=C1)NC(=O)NCC2=CN(C=N2)C3=C(C=C4C(=C3)N=C(C(N4)C=O)C(=O)O)[N+](=O)[O-])F
142743,CCC1=NOC(C2=C1C=C(C=C2)NC(=O)C(CC(C)(C)C3=CC=C(C=C3)CN)(C(F)(F)F)O)C=O
142932,C1=CC(=C(C=C1C2=NN(C(O2)C=O)CC3=C(C=CC(=C3)Cl)O)C(F)(F)F)N4C=CN=C4
143082,CCN1C(NN=C1C=C(C)F)C=O
143170,C1CN(C(CN1CC2=C(C3=C(N2)C=CC(=C3)Cl)F)C=O)CC4=CC5=C(C=C4)C(=NC=N5)N
143232,CN1C=C(C2=C1C=CC(=C2)F)C3=NNC(N3C4=C5CC(CN5C6=CC=CC=C64)CN=[N+]=[N-])C=O
143251,C1C=CC2=C3CC(N=C3C(=CC2=N1)C(F)(F)F)(CC(F)(F)F)C=O
143418,C1C(OC(N1)C=O)C(C(F)(F)F)N2C=CN=N2
143685,CN1CCN(C1=O)C2=C(C=C(C=C2)N3C[C@@H](OC3C=O)CO)F
144018,CNC1=C(C2=C(C=C1)C(NC=C2)(C=O)F)C=C
144036,CC1=C(C2=C(C=C1O)OC=C(C2C=O)C3CCCCC3)F
144216,CC(C)C1=C(C(=CC=C1)C(C)(C)CC(C=NC2=CC=CC3=C2C=CNC3C=O)(C(F)(F)F)O)OC
144226,CC1=COC2=C(C1C=O)C=CC(=C2C3=CC=CC=CN3)OS(=O)(=O)C(F)(F)F
144229,C1CC(=CC=C1)C(C2=COC=CO2)NC3=NC(=NC=C3C(F)(F)F)NC4=CC5=C(C=C4)NC(C5)C=O
144287,CC1=CC(=CC2=C1C(N(C2)CC3=CC=C(C=C3)OC(F)(F)F)C=O)C4=CN(N=C4)CC5=CC=CC=N5
144563,C1COC2=C([C@@H]1N3C(NC4=CN=C(N=C43)N5C=NC6=CC=CC=C65)C=O)C(=C(C=C2)F)F
144580,CC1(CCC2=C(C1C=O)C=CC(=N2)C#CC3=NC(=CS3)F)C
144682,CC1=C(SC(=N1)C2=CN=C(C=C2)C(F)(F)F)COC3=CC(=C(C=C3)C4=NC(ON4)C=O)Cl
144691,CC1(CCOC2=CC=CC=C21)CC(C=NC3=CC4=COC(=C4C=C3)C=O)(C(F)(F)F)O
144734,C1C(NS(=O)(=O)N1C2=C(C3=CC(=C(C=C3C=C2O)O)Br)F)C=O
144764,C1=CC=C(C(=C1)NC(=S)NNC(=O)CC(C=O)C(NC2=NC=CS2)S)F
144771,C1CN(CC1CNCC2=NC3=C(C=C2)SCC(=O)N3)CC4CN5C(C=CC6=C5C4=C(C=C6)F)C=O
144786,CC1=CC2=C(C(=C1)Br)N=C(OC2C=O)C3=CC(=NN3C4=C(C=CC=N4)Cl)C(F)(F)F
145290,CN(C)C1=NC=NC(=C1)N2C(C(=CN2)N3C=C(N=C3)C(F)(F)F)C=O
145297,C=CC1=CN(C(C2=C1C=C(C=C2O)O)C=O)C3=CC(=C(C=C3)O)F
145407,CCC(CC1=CC=C(C=C1)F)C(=N)C2=NC(=NC3=C2CN(C3C=O)C(C)C)N4CCN(CC4)C(=O)C
145628,C1C(CN(C1C#N)C(C=O)Br)F
145703,CC1=C(C=CC(=N1)F)C2=NC(=C3C(NC=CC3=C2)C=O)NC4=CC=C(C=C4)C5CCN(CC5)C
145773,COC1=NC(=C(C=C1)C2=C(C=CC3=C(C4=C(CN(C4C=O)C5CCC5)N=C32)N)F)OC
145792,C1=CC2=C(C3=C(C=C(C=C3)O)OC2=CC1C=O)C4=C(C(=C(C(=C4S(=O)(=O)O)F)F)F)F
146182,CC1=CC(=NN1CC(C=O)N2CCC(CC2)C3=NC(=CS3)C(=NN4CCCCC4)C)C(F)(F)F
146455,C1CN(C(CN1)C=O)C2=CC=CC(=C2F)CN3C4=NC(=NC=C4C=N3)NC5=CN(N=C5)CCO
146512,CSC1=C(C=C(C=C1)C(CBr)C=O)F
146678,C=CC1=CC2=C(C=C1)C(CCC2)(C=O)C(=O)C3=NOC(=C3C(F)(F)F)C4=CC=CC=C4
146762,CC(C1=C(C(C2=C(O1)C=CC(=C2)Br)C=O)C3=CC=CC=C3F)N4C=NC5=C(N=CN=C54)N
146810,C1CN(C[C@@H]1CC2=NNC(N2C3=C(C=C(C=C3Cl)Br)F)C=O)C(=O)C4CC4
146845,C1C(CN(C1C=O)CN2C=CN=C2)C3=C(C(=C(C=C3F)F)N=[N+]=[N-])F
146989,CC1(C(NC2=NC(=NC(=C21)N)N3C4=CC=CC=C4C(=N3)CCC(F)(F)F)C=O)C5=CC=CC=C5
147018,C1CC1N2C(N(C3=C2C=CN=C3)CC4=NC5=C(N4CCCC(F)(F)F)C=CC(=N5)Cl)C=O
147038,CON1C=C(C=CC1(F)F)C2(COCC(N2)C=O)C3=CC(=CC=C3)Br
147100,CC1CC(N(C1C=O)CC2=CC(=CC=C2)C3=NC(=CS3)Cl)C4=CC(=CC(=C4)F)OC
147348,CCC(C1=CC=CC(C(=C1)O)C=O)F
147395,C1CC(C1)(C=O)N2C(=CC3=C2C4=C(C=C3)C(=CC(=N4)C(F)(F)F)C(F)(F)F)C5=NN=CO5
147396,C[C@@H](C1=CC=C(C=C1)CN2CC(C(C2)(F)F)(F)F)NC3=NC=CC(=N3)N4[C@H](COC4C=O)C(C)C
147495,CC(C)(C)NC(=O)C1=CNC2=NC=C(N=C12)C3=NN(C4=C3C=C(C=C4)OC(F)F)CC(C=O)N(C)C
147522,CC(C)(C1=CC=C(C=C1)C2=CN3C(=CC=C3C(F)F)C(N2)C=O)O
147532,COC1=CN=CC(=C1)NC(C2=CC=C(C=C2)F)C(C=O)C3=CNC4=C(C=CC=C34)CCO
147546,C=CCC(C=CF)C1=C(C=NN1)C=O
147655,CC(C)(C)C1=CC2=C(C(N(N=C2)CC3=CC(=C(C=C3)Br)COCOC)C=O)C(=C1)F
148093,CCS(=O)C1=NN(C(N1C)C=O)C2=CC(=CC=C2)SCC(F)(F)F
148206,CC1=CC(=C2C(=C1)C(N(C=N2)NC3=CC(=CC=C3)SC(C)Cl)C=O)C4=CC=C(C=C4)F
148476,C1C2=C(C=CC=C2C(N1)C=O)C3=NN(C(=C3)C4=CC(=CC(=C4)Cl)OC(F)F)C5=CN=CC=C5
148726,C1=CC(=C(C=C1C(F)(F)F)C=O)N=O
148737,C1CN(CCN1CCO)C(=O)C2=CC=C(C=C2)C3=CC4=CC=CC=C4C(N3)(C=O)F
149066,C1C(N(C2=C1C=CC(=C2)C(F)(F)F)C(F)(F)F)C=O
149140,C1=NC(NN1)(C=O)C(F)(F)F
149192,C1CCN(C1)C2=CC(=C(C(=C2)F)C=O)C(CNC(=S)S)NC(=S)S
149430,C1=CC=C2C(=C1)C=CC(=C2C=O)OCCCC/C=C/C(C3=NC4=CC=CC=C4O3)(F)F
149432,CCCCC=CN1CCOC1(C=O)C(F)(F)F
149476,CC(C=O)(C(F)F)C(=O)C1CC2CN=CCC2ONN1
149520,C=CCN1CCN(CC1=O)C2=C(C=CC(=C2)C(C=O)N3C4=CC=CC=C4C(=O)NC3=O)F
149563,CCN1C(=CC(=C(C1=O)NC)N2CC3=CC(=C(C=C3C=C2)C=O)SCC)C(F)(F)F
149596,CCC(CC=O)C1=NN2C(=C1)N(C3=C(C2=O)CN(C3=O)C(C)C)CC(=O)NC4=NC=C(C=C4)F
149627,C1=CC2=C(C=C1[C@H](C=O)C(=O)NC3=CN=C(C=C3)C(=O)O)OC(=O)C=C2C4=C(C=C(C=C4)F)Cl
149684,CC1=NN=C(S1)N2CC[C@H]([C@H](C2)F)C=O
149697,C1CC1C(=O)NC2=NC3=C(C=CN3)C(=C2)C4=CCN(CC4)C5(CC5F)C=O
149698,C(CS(=O)C1=NC(=C(S1)Cl)C=O)C(=C(F)F)F
149752,C1=CC2=C(C=C1OC(F)(F)F)N=NN(C2C=O)CCCCBr
149754,CC[C@H]1[C@H]2COC(N2C(C1(F)F)C=O)(C)C
149789,C1CCOC(C1)C2=CC3=C(C=C2)C(=C(S3)C=O)OC4=CC=C(C=C4)OCCN5CC[C@H](C5)CF
149827,C1CC1C2=C(C(=CC(C2F)(C=O)C(C(F)(F)F)(C(F)(F)F)O)F)C3=CC=CC=C3
149892,CC(=O)O[C@@H]1[C@@H]([C@H](O[C@H]1N2C3=NC(=NC=C3N(C2=O)CC=O)N)CC(=O)OC)F
149936,C=CC(=CC1=CC(=CC=C1)F)C2=CC3=C(C=CC(=C3)Cl)C(N2C4=CC=CC=N4)C=O
149953,C1=CC=C(C=C1)C2=CC=COC(N2C(=O)CCC[C@@H](C3=CC=C(C=C3)F)O)C=O
149968,C1C2=CC=CC=C2C(O1)(C=O)C3=CSC(=C3F)F
150089,C[C@@H](C1CCNCC1)N2CCOC3=C2C=C(C=C3F)C4=NNC(O4)C=O
150113,CS(=O)(=O)C1=C2C(C(CC2=C(C=C1)OC3=CC(=CN=C3)Br)(F)F)C=O
150296,CC(C1=CC(=CC=C1)C(CO)(F)F)NC2=NC(=NC3=C2CN(C3)C4CC(CCO4)(C=O)OC)Cl
150340,C1C=C(C=CC1(F)Cl)CCCC=O
150434,CCC[C@@H](C1=NC2=CC(=C(C=C2C(N1CC)C=O)Cl)F)N3CCNC[C@@H](C3)C
150481,CC1CC(NN=C1C2=C(C(=C(C=C2)OCC3(CC3)O)C)F)C=O
150493,CCN1C(N(N=C1C(F)F)C2=C(C=C(C(=C2)NS(=O)(=O)CC)C(=S)N)F)C=O
150521,CC1(OC(C=C(O1)C(C(=O)C2=CC=C(C=C2)Br)NNC3=C(C=CC=C3F)OC)C=O)C
150528,C1=CC=C2C(=C1)C3=CC(=NC=C3N2)C4=NNC(N4C5=CN(C6=C5C=C(C=C6)F)CCCN)C=O
150710,CC(C)(CN(CC1=CC=C(C=C1)F)CC2=CC(=CO2)C3=CC4=C(C=C3)NC(O4)C=O)N
150728,C1=CC=C(C(=C1)CCNCC2=CC=C(C=C2)CCNC[C@@H](C3=C4C(=C(C=C3)O)NC(S4)C=O)O)F
150808,C1CC(C(C1)F)C2=CC=CC3=C2N(C(=C3)C4=NC(CS4)CCN5CCN(CC5)C(CO)C=O)N
150891,CNC1=C(N(C(=N1)C2C(NC3=CC=CC4=C3C2=NNC4C=O)C5=CC=C(C=C5)F)NC)NC
150964,C1=CC=C(C=C1)N2C(C3=C(C=CC=C3F)N=C2NNC4=NC=NC5=C4NC=N5)C=O
151059,CN1CC2=C(C=CC(=C2C1C=O)NC3=NC(=NC=C3)C(F)(F)F)C4CCC(CC4)O
151075,CC1=C(C(N(N1)C2=NC=C(C=C2)S(=O)(=O)C(C=C)N3CCCCC3)C=O)CC4=CC=CC=C4F
151173,C1CCNNCCC(NCNC1)C2C(CCC3=C2C=CC4=C5CCC=CC5=C(C=C34)F)C6(CC6)C=O
151322,CCCCCC1C2=C(C(N1)C=O)C(=CC(=C2)NC3=NC=NC(=C3OC(F)F)N)C
151332,C1=CC=C2C(=C1)C(N(C=N2)CCSC3=NN=C(O3)COC4=CC=C(C=C4)F)C=O
151389,CN(C1=C2COC(OC2=CC=C1)(F)F)C(=O)CN3C(=O)C4=C(C(=N3)Cl)OC(=C4)C=O
151400,C1CC1CN2C3=CC(=C(C=C3C=C2[C@]4(C5CCOC6=CC(=CC(=C56)C4N)C=O)N)F)F
151443,C1C(NC(O1)C=O)(C(F)F)C(F)F
151562,CC1(OCC(O1)CN2C=CC3=CN=CC(=C3[C@H]2C=O)F)C
151703,C1CC(CNC1)N2CCN(C2C=O)C(C(F)F)F
151730,C1=CC(NC=C1)(C2=C(N=C(S2)NC3=CC=C(C=C3)F)Cl)C4=NOC(=N4)C=O
151750,CCC1(C(NC(C(C1C2=C(C(=CC=C2)F)C(C)F)(C)C(=O)O)C=O)C)C(=O)O
151825,CC1C(=CC=CC1(/C=C(/C2=CC(=C(C=C2)C(=O)O)OC)\F)C=O)C3=CC=CC=C3C
151927,CN1C(=CN=C1CN2CCC(CC2C3=CC=CC=N3)OC(C4=CC=CC=C4F)Cl)C=O
152063,C1CC1C#C[C@]2(C3=CC(=C(C=C3NC(N2)C=O)Br)F)C(F)(F)F
152098,C1CCC2=C(C1)C(=O)N(C2=O)C3=CC(C(C(=C3F)CC=O)(C4=CC=C(C=C4)Cl)Cl)C(=O)O
152100,CCC(CC=O)(C(C(=O)O)(F)F)NCC1=CC2=C(C=C1)C(=O)N(C2)C3CCC(=O)NC3=O
152136,C1COC(CN1C2=CC3=C(C=C2)N(CN=C3)C4=CC=CC(=C4N5CSC[C@H]5C#N)CC=O)(F)F
152144,C(=O)C(C(C(C#N)Cl)F)(C(F)F)Cl
152172,C1C=C(C=CC1(N2CC(C(C2C=O)F)F)N(C3=CC=CC=C3)C4=CC=CC=C4)C5=CC=CC=C5
152383,C1CC1C2=CN=C(C(=N2)C=O)NC3=CC=CC(=C3OC(C(F)F)F)C4=CCOCC4
152387,C1=CC2=C(C=C1C3=C(N=C(C(=N3)Br)F)N)C(=CNC2C=O)F
152433,C#CC1=CC(=C(C=C1)NC2=C(C=C(C(=C2F)F)CC3=C(C(=NC=C3)N)F)C=O)F
152624,C[C@H]1C(NC2=C(C(=C(C=C2)C(F)(F)F)Cl)C(=N1)C3=C(C=CC(=N3)OC)Cl)C=O
152634,CC(C)(C)NC1=C2C(=CC(=N1)C3(CNCCO3)C=O)CC(CN2)C(F)(F)F
152801,CC1CCC(N1C2=CC=C(C=C2)F)C=O
152807,CC(C)N(CC1=C(C=CC(=C1C#N)F)OC(C)CNC)C2=NC3=C(C(=NN3C=C2)N)C=O
152817,C1=C(C=C(C2=CN(N=C21)CCOCCN(CCO)S(F)(F)F)Br)C=O
152923,C1C(CN1C(C=O)C#N)C(C2=CN=C(C=C2)N3C=C(C=N3)C4=C5C(=NC=C4)N=CN5)(C(F)(F)F)O
153023,CCCCN1C=C(C2=C(C1=O)C=NC=C2)C3=CC=CC(=C3F)C=O
153027,COC1(CC(=CC(=C1)OC2=C(C(=C(C=C2)CF)CF)CF)C#N)C=O
153063,C1=CC2=C(C=C1CO)NC(=O)C(N2)(CC(F)(F)F)C=O
153125,C1=CC(=CC(=C1)OC(F)(F)F)CN2C3=C(C(=CC=C3)OCC(=O)O)C4=C(C=CC=C42)C=O
153191,CC1=NSC(=N1)C2=NC(=C3N2CCN([C@@H]3C=O)C(=O)C4=CC=C(C=C4)F)N5CCCCC5=O
153197,CC(C)(C)C1=CN(N=C1)C2=CC(=C(C(=C2)F)C3=NC4=NC(=O)C5(N4C3C=O)CC5)F
153324,C1CC(CCC1C=O)C2N(C(=CS2)C(F)F)C3=C4N=CC=CN4N=C3
153390,C1=CC(=C(C(=C1)OCC2=C(C=C(C=C2)Cl)F)F)C=O
153684,C1[C@@H]2CN([C@H]1CO2)C3=NC4=C(C(=NN4C=C3)C5=CN(N=C5C(F)F)C6CC(C6)C=O)C(=O)N
