index,SMILES,MW,PubChem_CID,reject_reason
229395,C1=C(C(=C(C(=N1)Cl)C(F)F)[N+](=O)[O-])C=O,236.56,119012553,zwitterion_or_nitro
229396,C1=C(C=C(C(=C1C=O)C(F)(F)F)C(F)(F)F)[N+](=O)[O-],287.11,119012570,zwitterion_or_nitro
229425,C1=CC(=C(C(=C1C=O)Br)F)[N+](=O)[O-],248.01,119013220,zwitterion_or_nitro
229428,C1=C(C(=C(C(=N1)N)C=O)C(F)F)[N+](=O)[O-],217.13,119013355,zwitterion_or_nitro
229437,C1=C(C(=C(C(=N1)Br)[N+](=O)[O-])C(F)F)C=O,281.01,119013579,zwitterion_or_nitro
229488,C1=C(N=C(C(=C1C(F)F)[N+](=O)[O-])Cl)C=O,236.56,119015595,zwitterion_or_nitro
229496,C1=C(C(=NC(=C1[N+](=O)[O-])C(F)F)Br)C=O,281.01,119015782,zwitterion_or_nitro
229497,C1=C(C(=C(C(=N1)Br)[N+](=O)[O-])C=O)C(F)F,281.01,119015789,zwitterion_or_nitro
229520,C1=C(C(=C(N=C1[N+](=O)[O-])N)C(F)F)C=O,217.13,119016427,zwitterion_or_nitro
229591,C1=C(C(=C(C(=N1)Cl)C=O)[N+](=O)[O-])C(F)F,236.56,119019351,zwitterion_or_nitro
229608,C1=C(C(=C(C(=N1)C#N)C(F)F)C=O)[N+](=O)[O-],227.12,119019673,zwitterion_or_nitro
229622,C1=C(C=C(C(=C1C=O)Br)[N+](=O)[O-])F,248.01,119020205,zwitterion_or_nitro
229630,C1=C(C(=C(C(=N1)N)[N+](=O)[O-])C(F)F)C=O,217.13,119020416,zwitterion_or_nitro
229635,C1=C(C(=NC(=C1C(F)F)C#N)[N+](=O)[O-])C=O,227.12,119020534,zwitterion_or_nitro
229639,C1=C(N=C(C(=C1[N+](=O)[O-])C(F)F)Cl)C=O,236.56,119020653,zwitterion_or_nitro
229653,C1=C(C(=NC(=C1[N+](=O)[O-])Br)C=O)C(F)F,281.01,119021109,zwitterion_or_nitro
229657,C1=C(C(=C(N=C1C(F)F)N)[N+](=O)[O-])C=O,217.13,119021215,zwitterion_or_nitro
229670,C1=C(C(=NC(=C1[N+](=O)[O-])Cl)C=O)C(F)F,236.56,119021589,zwitterion_or_nitro
229680,C1=C(C(=C(C(=N1)Br)C(F)F)[N+](=O)[O-])C=O,281.01,119021845,zwitterion_or_nitro
229741,C1=C(C(=C(N=C1[N+](=O)[O-])Cl)C(F)F)C=O,236.56,119023343,zwitterion_or_nitro
229778,C1=C(C=C(C(=C1C=O)Br)F)[N+](=O)[O-],248.01,119024266,zwitterion_or_nitro
229780,C1=C(C(=C(N=C1[N+](=O)[O-])Cl)C=O)C(F)F,236.56,119024318,zwitterion_or_nitro
229781,C1=C(C(=NC(=C1[N+](=O)[O-])C=O)N)C(F)F,217.13,119024335,zwitterion_or_nitro
230021,C[11CH]=O,43.053,121232830,isotope
230023,CC1=C(C=CC(=C1)SC(F)(F)F)OC2=C(C=C(C=C2)C=O)[N+](=O)[O-],357.3,121234431,zwitterion_or_nitro
230074,CC1=NOC(=C1[N+](=O)[O-])C[C@H](CC=O)C2=CC=C(C=C2)F,292.26,122219409,zwitterion_or_nitro
230075,CC1=NOC(=C1[N+](=O)[O-])C[C@@H](CC=O)C2=CC=C(C=C2)F,292.26,122219410,zwitterion_or_nitro
230076,CC1=NOC(=C1[N+](=O)[O-])C[C@H](CC=O)C2=CC(=CC=C2)F,292.26,122219413,zwitterion_or_nitro
230077,CC1=NOC(=C1[N+](=O)[O-])C[C@@H](CC=O)C2=CC(=CC=C2)F,292.26,122219414,zwitterion_or_nitro
230157,C1=CC(=C(C=C1C2=CC(=C(C=C2F)F)[N+](=O)[O-])C=O)O,279.19,122358649,zwitterion_or_nitro
230159,C1=CC(=C(C=C1C2=CC(=C(C=C2)F)[N+](=O)[O-])C=O)O,261.2,122358654,zwitterion_or_nitro
230172,C1=CC(=C(C=C1C2=C(C=CC(=C2)[N+](=O)[O-])F)C=O)O,261.2,122358690,zwitterion_or_nitro
230180,C1=C(C=C(C(=C1[N+](=O)[O-])OC(F)(F)F)Br)C=O,314.01,122361140,zwitterion_or_nitro
230199,CN1C2=CC=CC=C2[C@@]3(C1=O)[C@H]([C@@H]([C@H](N3)C(F)(F)F)C4=CC=C(C=C4)[N+](=O)[O-])C=O,419.4,122379905,zwitterion_or_nitro
230207,C[C@@H](C=O)[C@H](C[N+](=O)[O-])C1=CC=C(C=C1)C(F)(F)F,275.22,122388421,zwitterion_or_nitro
230208,C1=CC(=C2C(=C1)OC(O2)(F)F)C(C=O)/C(=C/N=O)/C#N,280.18,122388995,reactive_group
230219,C1=CC(=C(C=C1C2=C(C=CC(=C2)F)C=O)[N+](=O)[O-])N,260.22,123134494,zwitterion_or_nitro
230250,C1CN(CCN1C2=CC=C(C=C2)F)C3=C(C=C(C=C3)[N+](=O)[O-])C=O,329.32,124254833,zwitterion_or_nitro
230289,C1=CC=C2C(=C1)C=CC(=C2C=O)OC3=C(C=C(C=C3)C(F)(F)F)[N+](=O)[O-],361.3,124455262,zwitterion_or_nitro
230334,CCCCCCC[C@@H](C=O)S(F)(F)(F)(F)F,268.29,124637182,reactive_group
230335,CCCCCCC[C@H](C=O)S(F)(F)(F)(F)F,268.29,124637183,reactive_group
230381,C1=CC=C(C(=C1)[C@@H](C=O)[C@@H](C[N+](=O)[O-])C2=CC=C(C=C2)F)Cl,321.73,124677143,zwitterion_or_nitro
230382,C1=CC=C(C(=C1)[C@H](C=O)[C@@H](C[N+](=O)[O-])C2=CC=C(C=C2)F)Cl,321.73,124677144,zwitterion_or_nitro
230383,C1=CC=C(C(=C1)[C@@H](C=O)[C@H](C[N+](=O)[O-])C2=CC=C(C=C2)F)Cl,321.73,124677145,zwitterion_or_nitro
230384,C1=CC=C(C(=C1)[C@H](C=O)[C@H](C[N+](=O)[O-])C2=CC=C(C=C2)F)Cl,321.73,124677146,zwitterion_or_nitro
230385,COC([C@@H](C[N+](=O)[O-])[C@@H](CC1=CC(=CC=C1)C(F)(F)F)C=O)OC,349.3,124677182,zwitterion_or_nitro
230386,COC([C@H](C[N+](=O)[O-])[C@@H](CC1=CC(=CC=C1)C(F)(F)F)C=O)OC,349.3,124677183,zwitterion_or_nitro
230387,COC([C@@H](C[N+](=O)[O-])[C@H](CC1=CC(=CC=C1)C(F)(F)F)C=O)OC,349.3,124677184,zwitterion_or_nitro
230388,COC([C@H](C[N+](=O)[O-])[C@H](CC1=CC(=CC=C1)C(F)(F)F)C=O)OC,349.3,124677185,zwitterion_or_nitro
230389,C1=CC(=CC=C1[C@@H](C[N+](=O)[O-])[C@@H](C=O)C2=CC=C(C=C2)Cl)F,321.73,124677227,zwitterion_or_nitro
230390,C1=CC(=CC=C1[C@H](C[N+](=O)[O-])[C@@H](C=O)C2=CC=C(C=C2)Cl)F,321.73,124677228,zwitterion_or_nitro
230391,C1=CC(=CC=C1[C@@H](C[N+](=O)[O-])[C@H](C=O)C2=CC=C(C=C2)Cl)F,321.73,124677229,zwitterion_or_nitro
230392,C1=CC(=CC=C1[C@H](C[N+](=O)[O-])[C@H](C=O)C2=CC=C(C=C2)Cl)F,321.73,124677230,zwitterion_or_nitro
230393,C1=CC(=CC(=C1)Cl)C[C@@H](C=O)[C@@H](C[N+](=O)[O-])C2=CC=C(C=C2)F,335.8,124677233,zwitterion_or_nitro
230394,C1=CC(=CC(=C1)Cl)C[C@H](C=O)[C@@H](C[N+](=O)[O-])C2=CC=C(C=C2)F,335.8,124677234,zwitterion_or_nitro
230395,C1=CC(=CC(=C1)Cl)C[C@@H](C=O)[C@H](C[N+](=O)[O-])C2=CC=C(C=C2)F,335.8,124677235,zwitterion_or_nitro
230396,C1=CC(=CC(=C1)Cl)C[C@H](C=O)[C@H](C[N+](=O)[O-])C2=CC=C(C=C2)F,335.8,124677236,zwitterion_or_nitro
230457,C1=CC(=C(C=C1OC(F)(F)F)[N+](=O)[O-])C=O,235.12,125116034,zwitterion_or_nitro
230496,C1=C(C(=CC(=C1F)C(=O)O)[N+](=O)[O-])C=O,213.12,125451962,zwitterion_or_nitro
230499,CCOC(=O)C1=C(C=C(C(=C1)[N+](=O)[O-])C=O)F,241.17,125453555,zwitterion_or_nitro
230532,C1=CC(=C(C=C1C=O)[N+](=O)[O-])C2=C(C=NN2)C(F)(F)F,285.18,125457745,zwitterion_or_nitro
230596,C[C@@H](C=O)[C@H](C[N+](=O)[O-])C1=CC(=CC=C1)F,225.22,125475638,zwitterion_or_nitro
230597,C[C@H](C=O)[C@H](C[N+](=O)[O-])C1=CC=C(C=C1)F,225.22,125475665,zwitterion_or_nitro
230598,C[C@H](C=O)[C@H](C[N+](=O)[O-])C1=CC(=CC=C1)F,225.22,125475691,zwitterion_or_nitro
230662,C1=CC(=C(C=C1OC2=C(C=C(C=C2Cl)C(F)(F)F)F)[N+](=O)[O-])C=O,363.65,125505185,zwitterion_or_nitro
230685,C1=CC(=C(C=C1F)C=O)C2=CN=C(C=C2)[N+](=O)[O-],246.19,125512160,zwitterion_or_nitro
230691,C1=CC(=C(C(=C1)C2=CN=C(C=C2)[N+](=O)[O-])F)C=O,246.19,125512415,zwitterion_or_nitro
230696,C1=CC(=C(C(=C1)F)C=O)C2=CN=C(C=C2)[N+](=O)[O-],246.19,125512568,zwitterion_or_nitro
230697,C1=CC(=C(C=C1C2=CN=C(C=C2)[N+](=O)[O-])F)C=O,246.19,125512578,zwitterion_or_nitro
230699,C1=CC(=C(C(=C1)F)C2=CN=C(C=C2)[N+](=O)[O-])C=O,246.19,125512612,zwitterion_or_nitro
230701,C1=CC(=C(C=C1C=O)C2=CN=C(C=C2)[N+](=O)[O-])F,246.19,125512710,zwitterion_or_nitro
230724,COC1=C(C=C(C=C1)C2=CC(=NC(=N2)SC3=C(C=C(C=C3)[N+](=O)[O-])C=O)C(F)(F)F)OC,465.4,125558620,zwitterion_or_nitro
230725,COC1=C(C=C(C=C1)C2=CC(=NC(=N2)SC3=C(C=C(C=C3)C=O)[N+](=O)[O-])C(F)(F)F)OC,465.4,125558946,zwitterion_or_nitro
230747,CC1=CC(=C(N1NC2=C(C=C(C=C2)C(F)(F)F)[N+](=O)[O-])C)C=O,327.26,125579302,zwitterion_or_nitro
230750,C1=CC(=CC=C1C2=CC(=NC(=N2)SC3=C(C=C(C=C3)C=O)[N+](=O)[O-])C(F)(F)F)Br,484.2,125592290,zwitterion_or_nitro
230751,C1=CC(=CC=C1C2=CC(=NC(=N2)SC3=C(C=C(C=C3)[N+](=O)[O-])C=O)C(F)(F)F)Br,484.2,125594382,zwitterion_or_nitro
230756,C1=CC(=C(C=C1C2=CC=C(O2)C=O)C(=O)OCC(=O)NC3=CC(=C(C=C3)F)[N+](=O)[O-])Cl,446.8,125611270,zwitterion_or_nitro
230757,CCOC1=C(C=CC(=C1)C=O)OCC(=O)NC2=CC(=C(C=C2)F)[N+](=O)[O-],362.31,125611333,zwitterion_or_nitro
230759,C1=CC=C2C(=C1)C(=CN2CC(=O)NC3=CC(=C(C=C3)F)[N+](=O)[O-])C=O,341.29,125611590,zwitterion_or_nitro
230760,C1=CC(=CC=C1C=O)OCC(=O)NC2=CC(=C(C=C2)F)[N+](=O)[O-],318.26,125611631,zwitterion_or_nitro
230809,C1=CC(=C(C=C1C(F)(F)F)[N+](=O)[O-])OC2=C(C=C(C=C2Cl)Cl)C=O,380.1,126088037,zwitterion_or_nitro
230820,C1=CC=C2C(=C1)C3[C@@H]4[C@H](C2(C5=CC=CC=C35)C=O)C(=O)N(C4=O)C6=C(C=C(C=C6)F)[N+](=O)[O-],442.4,126186376,zwitterion_or_nitro
230821,C1=CC=C2C(=C1)C3[C@H]4[C@H](C2(C5=CC=CC=C35)C=O)C(=O)N(C4=O)C6=C(C=C(C=C6)F)[N+](=O)[O-],442.4,126186387,zwitterion_or_nitro
230822,C1=CC=C2C(=C1)C3[C@@H]4[C@@H](C2(C5=CC=CC=C35)C=O)C(=O)N(C4=O)C6=C(C=C(C=C6)F)[N+](=O)[O-],442.4,126186394,zwitterion_or_nitro
230823,C1=CC=C2C(=C1)C3[C@H]4[C@@H](C2(C5=CC=CC=C35)C=O)C(=O)N(C4=O)C6=C(C=C(C=C6)F)[N+](=O)[O-],442.4,126186400,zwitterion_or_nitro
230836,CCN1C(=NN=C1SC2=C(C=C(C=C2)C=O)[N+](=O)[O-])COC3=CC=CC=C3F,402.4,126389344,zwitterion_or_nitro
230837,CC1=CC(=NC(=N1)SC2=C(C=C(C=C2)C=O)[N+](=O)[O-])C(F)(F)F,343.28,126389376,zwitterion_or_nitro
230838,C1=CC=C(C(=C1)OCC2=NC(=NN2)SC3=C(C=C(C=C3)C=O)[N+](=O)[O-])F,374.3,126389403,zwitterion_or_nitro
230839,C1=CC=C(C(=C1)OCC2=NC(=NN2)SC3=C(C=C(C=C3)[N+](=O)[O-])C=O)F,374.3,126389428,zwitterion_or_nitro
230840,CCN1C(=NN=C1SC2=C(C=C(C=C2)[N+](=O)[O-])C=O)COC3=CC=CC=C3F,402.4,126389628,zwitterion_or_nitro
230841,C1=CC(=CC=C1C2=CC(=NC(=N2)SC3=C(C=C(C=C3)[N+](=O)[O-])C=O)C(F)(F)F)Cl,439.8,126389981,zwitterion_or_nitro
230842,CC1=CC=C(C=C1)C2=CC(=NC(=N2)SC3=C(C=C(C=C3)[N+](=O)[O-])C=O)C(F)(F)F,419.4,126390310,zwitterion_or_nitro
230843,C1=CC=C(C(=C1)OCC2=NN=C(O2)SC3=C(C=C(C=C3)C=O)[N+](=O)[O-])F,375.3,126390514,zwitterion_or_nitro
230844,COC1=CC=C(C=C1)C2=CC(=NC(=N2)SC3=C(C=C(C=C3)C=O)[N+](=O)[O-])C(F)(F)F,435.4,126390940,zwitterion_or_nitro
230845,C1=CC=C(C(=C1)OCC2=NN=C(O2)SC3=C(C=C(C=C3)[N+](=O)[O-])C=O)F,375.3,126391336,zwitterion_or_nitro
230846,CC1=CC=C(C=C1)C2=CC(=NC(=N2)SC3=C(C=C(C=C3)C=O)[N+](=O)[O-])C(F)(F)F,419.4,126392593,zwitterion_or_nitro
230847,COC1=CC=C(C=C1)C2=CC(=NC(=N2)SC3=C(C=C(C=C3)[N+](=O)[O-])C=O)C(F)(F)F,435.4,126394968,zwitterion_or_nitro
230854,C([11CH]=O)[C@H]([C@@H]([C@@H](CO)O)O)O,163.16,126480248,isotope
230946,C1=CC(=C(C=C1[N+](=O)[O-])C=O)C(F)(F)F,219.12,129319152,zwitterion_or_nitro
231002,C1=C2C(=CN=N2)[C@@](C=C1I)(C=O)F,290.03,129406106,reactive_group
231003,C1=C2C(=CN=N2)[C@](C=C1I)(C=O)F,290.03,129406107,reactive_group
231109,C1=C(C=NC(=C1[N+](=O)[O-])F)C=O,170.1,129914127,zwitterion_or_nitro
231156,C1=CC(=C(C(=C1[N+](=O)[O-])N)C=O)F,184.12,129940272,zwitterion_or_nitro
231296,C1=C(C(=C(C(=C1F)F)N)[N+](=O)[O-])C=O,202.11,129956498,zwitterion_or_nitro
231594,C1=C(C(=C(C(=N1)Br)C=O)C(F)F)[N+](=O)[O-],281.01,130069891,zwitterion_or_nitro
231595,C1=C(C(=C(N=C1Br)C=O)[N+](=O)[O-])C(F)F,281.01,130069892,zwitterion_or_nitro
231596,C1=C(C(=C(N=C1Br)[N+](=O)[O-])C=O)C(F)F,281.01,130069893,zwitterion_or_nitro
231597,C1=C(C(=C(N=C1Br)C=O)C(F)F)[N+](=O)[O-],281.01,130069894,zwitterion_or_nitro
231598,C1=C(C(=C(N=C1Br)[N+](=O)[O-])C(F)F)C=O,281.01,130069895,zwitterion_or_nitro
231599,C1=C(C(=C(N=C1C(F)F)Br)C=O)[N+](=O)[O-],281.01,130069896,zwitterion_or_nitro
231600,C1=C(C(=C(N=C1Br)C(F)F)C=O)[N+](=O)[O-],281.01,130069897,zwitterion_or_nitro
231601,C1=C(C(=C(N=C1Br)C(F)F)[N+](=O)[O-])C=O,281.01,130069898,zwitterion_or_nitro
231602,C1=C(C(=C(C(=N1)C(F)F)Br)[N+](=O)[O-])C=O,281.01,130069899,zwitterion_or_nitro
231603,C1=C(N=C(C(=C1[N+](=O)[O-])Br)C(F)F)C=O,281.01,130069900,zwitterion_or_nitro
231604,C1=C(C(=C(C(=N1)C(F)F)Br)C=O)[N+](=O)[O-],281.01,130069901,zwitterion_or_nitro
231605,C1=C(C(=NC(=C1Br)C(F)F)C=O)[N+](=O)[O-],281.01,130069902,zwitterion_or_nitro
231606,C1=C(C(=C(N=C1[N+](=O)[O-])C(F)F)Br)C=O,281.01,130069903,zwitterion_or_nitro
231607,C1=C(C(=NC(=C1Br)C(F)F)[N+](=O)[O-])C=O,281.01,130069904,zwitterion_or_nitro
231608,C1=C(N=C(C(=C1C(F)F)Br)[N+](=O)[O-])C=O,281.01,130069906,zwitterion_or_nitro
231609,C1=C(C(=C(C(=N1)C=O)Br)C(F)F)[N+](=O)[O-],281.01,130069907,zwitterion_or_nitro
231610,C1=C(C(=C(C(=N1)C=O)[N+](=O)[O-])C(F)F)Br,281.01,130069908,zwitterion_or_nitro
231611,C1=C(C(=C(N=C1[N+](=O)[O-])C=O)Br)C(F)F,281.01,130069909,zwitterion_or_nitro
231612,C1=C(C(=C(C(=N1)[N+](=O)[O-])C=O)C(F)F)Br,281.01,130069910,zwitterion_or_nitro
231613,C1=C(C(=NC(=C1Br)[N+](=O)[O-])C=O)C(F)F,281.01,130069912,zwitterion_or_nitro
231614,C1=C(C(=C(C(=N1)C=O)Br)[N+](=O)[O-])C(F)F,281.01,130069913,zwitterion_or_nitro
231615,C1=C(C(=NC(=C1Br)C=O)[N+](=O)[O-])C(F)F,281.01,130069915,zwitterion_or_nitro
231616,C1=C(C(=C(C(=N1)[N+](=O)[O-])C(F)F)C=O)Br,281.01,130069916,zwitterion_or_nitro
231617,C1=C(C(=C(C(=N1)C(F)F)[N+](=O)[O-])Br)C=O,281.01,130069917,zwitterion_or_nitro
231618,C1=C(C(=C(N=C1C(F)F)[N+](=O)[O-])C=O)Br,281.01,130069918,zwitterion_or_nitro
231619,C1=C(C(=C(C(=N1)C(F)F)[N+](=O)[O-])C=O)Br,281.01,130069919,zwitterion_or_nitro
231620,C1=C(C(=NC(=C1Br)C=O)C(F)F)[N+](=O)[O-],281.01,130069920,zwitterion_or_nitro
231621,C1=C(C(=C(C(=N1)C(F)F)C=O)[N+](=O)[O-])Br,281.01,130069921,zwitterion_or_nitro
231622,C1=C(C(=C(N=C1C(F)F)C=O)Br)[N+](=O)[O-],281.01,130069922,zwitterion_or_nitro
231623,C1=C(C(=NC(=C1Br)[N+](=O)[O-])C(F)F)C=O,281.01,130069923,zwitterion_or_nitro
231624,C1=C(C(=C(N=C1C(F)F)[N+](=O)[O-])Br)C=O,281.01,130069924,zwitterion_or_nitro
231985,C1=C(C(=NC(=C1[N+](=O)[O-])C=O)Cl)C(F)F,236.56,130074807,zwitterion_or_nitro
231986,C1=C(C(=C(C(=N1)Cl)C=O)C(F)F)[N+](=O)[O-],236.56,130074809,zwitterion_or_nitro
231987,C1=C(C(=C(N=C1Cl)C=O)[N+](=O)[O-])C(F)F,236.56,130074810,zwitterion_or_nitro
231988,C1=C(C(=C(N=C1Cl)[N+](=O)[O-])C=O)C(F)F,236.56,130074811,zwitterion_or_nitro
231989,C1=C(C(=C(C(=N1)Cl)[N+](=O)[O-])C=O)C(F)F,236.56,130074812,zwitterion_or_nitro
231990,C1=C(C(=C(N=C1Cl)C=O)C(F)F)[N+](=O)[O-],236.56,130074813,zwitterion_or_nitro
231991,C1=C(C(=C(N=C1Cl)[N+](=O)[O-])C(F)F)C=O,236.56,130074814,zwitterion_or_nitro
231992,C1=C(C(=C(N=C1C(F)F)Cl)[N+](=O)[O-])C=O,236.56,130074815,zwitterion_or_nitro
231993,C1=C(C(=C(N=C1Cl)C(F)F)C=O)[N+](=O)[O-],236.56,130074816,zwitterion_or_nitro
231994,C1=C(C(=C(C(=N1)C(F)F)Cl)[N+](=O)[O-])C=O,236.56,130074818,zwitterion_or_nitro
231995,C1=C(N=C(C(=C1[N+](=O)[O-])Cl)C(F)F)C=O,236.56,130074819,zwitterion_or_nitro
231996,C1=C(C(=C(C(=N1)C(F)F)Cl)C=O)[N+](=O)[O-],236.56,130074820,zwitterion_or_nitro
231997,C1=C(C(=NC(=C1Cl)C(F)F)C=O)[N+](=O)[O-],236.56,130074821,zwitterion_or_nitro
231998,C1=C(C(=C(N=C1[N+](=O)[O-])C(F)F)Cl)C=O,236.56,130074822,zwitterion_or_nitro
231999,C1=C(C(=NC(=C1Cl)C(F)F)[N+](=O)[O-])C=O,236.56,130074823,zwitterion_or_nitro
232000,C1=C(C(=C(C(=N1)[N+](=O)[O-])Cl)C(F)F)C=O,236.56,130074824,zwitterion_or_nitro
232001,C1=C(N=C(C(=C1C(F)F)Cl)[N+](=O)[O-])C=O,236.56,130074825,zwitterion_or_nitro
232002,C1=C(C(=C(N=C1[N+](=O)[O-])C=O)Cl)C(F)F,236.56,130074828,zwitterion_or_nitro
232003,C1=C(C(=C(C(=N1)[N+](=O)[O-])C=O)C(F)F)Cl,236.56,130074829,zwitterion_or_nitro
232004,C1=C(C(=C(C(=N1)[N+](=O)[O-])Cl)C=O)C(F)F,236.56,130074830,zwitterion_or_nitro
232005,C1=C(C(=NC(=C1Cl)[N+](=O)[O-])C=O)C(F)F,236.56,130074831,zwitterion_or_nitro
232006,C1=C(C(=C(C(=N1)C=O)C(F)F)[N+](=O)[O-])Cl,236.56,130074833,zwitterion_or_nitro
232007,C1=C(C(=NC(=C1Cl)C=O)[N+](=O)[O-])C(F)F,236.56,130074834,zwitterion_or_nitro
232008,C1=C(C(=C(C(=N1)[N+](=O)[O-])C(F)F)C=O)Cl,236.56,130074835,zwitterion_or_nitro
232009,C1=C(C(=C(C(=N1)C(F)F)[N+](=O)[O-])Cl)C=O,236.56,130074836,zwitterion_or_nitro
232010,C1=C(N=C(C(=C1Cl)[N+](=O)[O-])C(F)F)C=O,236.56,130074837,zwitterion_or_nitro
232011,C1=C(C(=C(C(=N1)C(F)F)C=O)Cl)[N+](=O)[O-],236.56,130074838,zwitterion_or_nitro
232012,C1=C(C(=C(N=C1C(F)F)[N+](=O)[O-])C=O)Cl,236.56,130074839,zwitterion_or_nitro
232013,C1=C(C(=C(C(=N1)[N+](=O)[O-])C(F)F)Cl)C=O,236.56,130074840,zwitterion_or_nitro
232014,C1=C(N=C(C(=C1Cl)C(F)F)[N+](=O)[O-])C=O,236.56,130074841,zwitterion_or_nitro
232015,C1=C(C(=C(C(=N1)C=O)[N+](=O)[O-])Cl)C(F)F,236.56,130074842,zwitterion_or_nitro
232016,C1=C(C(=C(C(=N1)C(F)F)[N+](=O)[O-])C=O)Cl,236.56,130074843,zwitterion_or_nitro
232017,C1=C(C(=NC(=C1Cl)C=O)C(F)F)[N+](=O)[O-],236.56,130074844,zwitterion_or_nitro
232018,C1=C(C(=C(C(=N1)C(F)F)C=O)[N+](=O)[O-])Cl,236.56,130074845,zwitterion_or_nitro
232019,C1=C(C(=C(N=C1C(F)F)C=O)Cl)[N+](=O)[O-],236.56,130074846,zwitterion_or_nitro
232020,C1=C(C(=NC(=C1Cl)[N+](=O)[O-])C(F)F)C=O,236.56,130074847,zwitterion_or_nitro
232021,C1=C(C(=C(N=C1C(F)F)[N+](=O)[O-])Cl)C=O,236.56,130074848,zwitterion_or_nitro
232376,C1=C(N=C(C(=C1[N+](=O)[O-])C(F)F)C#N)C=O,227.12,130078717,zwitterion_or_nitro
232377,C1=C(C(=C(N=C1[N+](=O)[O-])C#N)C(F)F)C=O,227.12,130078718,zwitterion_or_nitro
232378,C1=C(C(=C(C(=N1)C#N)[N+](=O)[O-])C(F)F)C=O,227.12,130078719,zwitterion_or_nitro
232379,C1=C(N=C(C(=C1C(F)F)[N+](=O)[O-])C#N)C=O,227.12,130078720,zwitterion_or_nitro
232380,C1=C(N=C(C(=C1C(F)F)[N+](=O)[O-])C=O)C#N,227.12,130078721,zwitterion_or_nitro
232381,C1=C(N=C(C(=C1C(F)F)C=O)[N+](=O)[O-])C#N,227.12,130078722,zwitterion_or_nitro
232382,C1=C(C(=C(C(=N1)C#N)[N+](=O)[O-])C=O)C(F)F,227.12,130078723,zwitterion_or_nitro
232383,C1=C(C(=C(C(=N1)C#N)C=O)[N+](=O)[O-])C(F)F,227.12,130078725,zwitterion_or_nitro
232384,C1=C(N=C(C(=C1[N+](=O)[O-])C(F)F)C=O)C#N,227.12,130078726,zwitterion_or_nitro
232385,C1=C(C(=C(N=C1C#N)[N+](=O)[O-])C(F)F)C=O,227.12,130078727,zwitterion_or_nitro
232386,C1=C(C(=NC(=C1C(F)F)[N+](=O)[O-])C#N)C=O,227.12,130078728,zwitterion_or_nitro
232387,C1=C(C(=C(N=C1C(F)F)C#N)[N+](=O)[O-])C=O,227.12,130078729,zwitterion_or_nitro
232388,C1=C(C(=NC(=C1[N+](=O)[O-])C#N)C(F)F)C=O,227.12,130078730,zwitterion_or_nitro
232389,C1=C(C(=C(N=C1C(F)F)C#N)C=O)[N+](=O)[O-],227.12,130078731,zwitterion_or_nitro
232390,C1=C(N=C(C(=C1[N+](=O)[O-])C=O)C(F)F)C#N,227.12,130078732,zwitterion_or_nitro
232391,C1=C(C(=C(C(=N1)C(F)F)C#N)[N+](=O)[O-])C=O,227.12,130078734,zwitterion_or_nitro
232392,C1=C(N=C(C(=C1[N+](=O)[O-])C#N)C(F)F)C=O,227.12,130078735,zwitterion_or_nitro
232393,C1=C(C(=C(C(=N1)C(F)F)C#N)C=O)[N+](=O)[O-],227.12,130078736,zwitterion_or_nitro
232394,C1=C(C(=NC(=C1[N+](=O)[O-])C=O)C(F)F)C#N,227.12,130078737,zwitterion_or_nitro
232395,C1=C(C(=C(N=C1[N+](=O)[O-])C(F)F)C#N)C=O,227.12,130078738,zwitterion_or_nitro
232396,C1=C(C(=NC(=C1C#N)C(F)F)[N+](=O)[O-])C=O,227.12,130078739,zwitterion_or_nitro
232397,C1=C(N=C(C(=C1C(F)F)C#N)[N+](=O)[O-])C=O,227.12,130078741,zwitterion_or_nitro
232398,C1=C(C(=C(C(=N1)C=O)C#N)C(F)F)[N+](=O)[O-],227.12,130078742,zwitterion_or_nitro
232399,C1=C(C(=C(C(=N1)C=O)[N+](=O)[O-])C(F)F)C#N,227.12,130078743,zwitterion_or_nitro
232400,C1=C(C(=C(N=C1[N+](=O)[O-])C=O)C#N)C(F)F,227.12,130078744,zwitterion_or_nitro
232401,C1=C(C(=C(C(=N1)[N+](=O)[O-])C=O)C(F)F)C#N,227.12,130078745,zwitterion_or_nitro
232402,C1=C(C(=C(C(=N1)[N+](=O)[O-])C#N)C=O)C(F)F,227.12,130078746,zwitterion_or_nitro
232403,C1=C(C(=NC(=C1C(F)F)C=O)[N+](=O)[O-])C#N,227.12,130078747,zwitterion_or_nitro
232404,C1=C(C(=C(C(=N1)C=O)C#N)[N+](=O)[O-])C(F)F,227.12,130078748,zwitterion_or_nitro
232405,C1=C(C(=NC(=C1C(F)F)[N+](=O)[O-])C=O)C#N,227.12,130078750,zwitterion_or_nitro
232406,C1=C(C(=C(C(=N1)[N+](=O)[O-])C(F)F)C=O)C#N,227.12,130078751,zwitterion_or_nitro
232407,C1=C(C(=C(C(=N1)C(F)F)C=O)C#N)[N+](=O)[O-],227.12,130078752,zwitterion_or_nitro
232408,C1=C(C(=C(N=C1C(F)F)[N+](=O)[O-])C=O)C#N,227.12,130078753,zwitterion_or_nitro
232409,C1=C(C(=C(C(=N1)C=O)[N+](=O)[O-])C#N)C(F)F,227.12,130078754,zwitterion_or_nitro
